,sofifa_id,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,height_cm
282,241671,D. Livaković,Dominik Livaković,GK,82,87,35000000.0,1000.0,26,187
283,244260,Dani Olmo,Daniel Olmo Carvajal,"CAM, CF",82,87,46000000.0,78000.0,23,179
284,45186,Joaquín,Joaquín Sánchez Rodríguez,"RM, LM",81,81,8500000.0,23000.0,39,179
285,124375,B. Yılmaz,Burak Yılmaz,ST,81,81,11000000.0,39000.0,35,188
286,139068,Nani,Luís Carlos Almeida da Cunha,"LW, LM",81,81,12000000.0,14000.0,34,177
287,153244,A. Gignac,André-Pierre Christian Gignac,"ST, CF",81,81,11000000.0,50000.0,35,189
288,156519,H. Herrera,Héctor Miguel Herrera López,CM,81,81,21000000.0,63000.0,31,185
289,163489,A. Consigli,Andrea Consigli,GK,81,81,4400000.0,32000.0,34,189
290,163705,S. Mandanda,Steve Mandanda,GK,81,81,2900000.0,24000.0,36,185
291,167664,G. Higuaín,Gonzalo Gerardo Higuaín,ST,81,81,16500000.0,14000.0,33,186
292,171791,José Fonte,José Miguel da Rocha Fonte,CB,81,81,4600000.0,30000.0,37,191
293,172871,J. Vertonghen,Jan Vertonghen,CB,81,81,8500000.0,18000.0,34,189
294,176266,Lucas Leiva,Lucas Pezzini Leiva,CDM,81,81,9000000.0,64000.0,34,179
295,178086,Adán,Antonio Adán Garrido,GK,81,81,4400000.0,14000.0,34,190
296,181458,I. Perišić,Ivan Perišić,"LM, LW, LWB",81,81,20500000.0,105000.0,32,186
297,181872,A. Vidal,Arturo Erasmo Vidal Pardo,CM,81,81,12000000.0,105000.0,34,180
298,183574,M. Kruse,Max Bennet Kruse,"CF, CAM",81,81,16500000.0,45000.0,33,180
299,184200,M. Arnautović,Marko Arnautović,ST,81,81,21000000.0,48000.0,32,192
300,187754,Marlos,Marlos Romero Bonfim,"CAM, RM",81,81,16000000.0,2000.0,33,174
301,190674,B. André,Benjamin André,"CDM, CM",81,81,21500000.0,43000.0,30,180
302,192366,N. Otamendi,Nicolás Hernán Gonzalo Otamendi,CB,81,81,12500000.0,18000.0,33,183
303,193283,T. Delaney,Thomas Joseph Delaney,"CDM, CM",81,81,22000000.0,34000.0,29,182
304,193314,Aitor,Aitor Fernández Abarisketa,GK,81,81,17000000.0,28000.0,30,182
305,193983,A. Delort,Andy Delort,ST,81,81,25500000.0,49000.0,29,181
306,195365,K. Kampl,Kevin Kampl,"CM, CDM",81,81,24500000.0,83000.0,30,178
307,195859,D. Ings,Daniel William John Ings,ST,81,81,26500000.0,90000.0,28,178
308,197965,Pizzi,Luís Miguel Afonso Fernandes,"CM, RM",81,81,21000000.0,19000.0,31,177
309,198164,Jonathan Viera,Jonathan Viera Ramos,CAM,81,81,21500000.0,15000.0,31,171
310,198710,J. Rodríguez,James David Rodríguez Rubio,"RW, CAM, CM",81,81,25500000.0,105000.0,29,180
311,199304,Danilo,Danilo Luiz da Silva,"RB, LB, CB",81,81,22500000.0,83000.0,29,184
312,199564,Sergi Roberto,Sergio Roberto Carnicer,"RB, CM, RM",81,81,22500000.0,140000.0,29,178
313,199987,J. Cillessen,Jasper Cillessen,GK,81,81,13000000.0,33000.0,32,185
314,200260,S. Berghuis,Steven Berghuis,RW,81,81,25500000.0,26000.0,29,182
315,200454,Paco Alcácer,Francisco Alcácer García,ST,81,81,28000000.0,45000.0,27,175
316,200724,Nacho Fernández,José Ignacio Fernández Iglesias,"CB, RB, LB",81,81,17500000.0,140000.0,31,180
317,200888,Danilo Pereira,Danilo Luís Hélio Pereira,"CDM, CM",81,81,22000000.0,85000.0,29,188
318,200949,Lucas Moura,Lucas Rodrigues Moura da Silva,"RM, CF",81,81,26000000.0,105000.0,28,174
319,201095,A. Marchesín,Agustín Federico Marchesín,GK,81,81,8500000.0,14000.0,33,188
320,202695,J. Tarkowski,James Tarkowski,CB,81,82,24500000.0,46000.0,28,188
321,203551,A. Florenzi,Alessandro Florenzi,"RB, RWB",81,81,22000000.0,58000.0,30,173
322,204120,T. Vaclík,Tomáš Vaclík,GK,81,81,13000000.0,2000.0,32,188
323,204311,K. Zouma,Kurt Happy Zouma,CB,81,84,30000000.0,75000.0,26,190
324,204525,Iñigo Martínez,Íñigo Martínez Berridi,CB,81,81,21000000.0,33000.0,30,182
325,204638,W. Orban,Vilmos Tamás Orban,CB,81,82,24500000.0,79000.0,28,186
326,205175,A. Milik,Arkadiusz Krystian Milik,ST,81,82,30000000.0,81000.0,27,186
327,205569,J. Ward-Prowse,James Ward-Prowse,CM,81,84,33500000.0,69000.0,26,173
328,205659,A. Cragno,Alessio Cragno,GK,81,83,23500000.0,32000.0,27,184
329,205678,E. Višća,Edin Višća,"RM, RW",81,81,21500000.0,50000.0,31,172
330,206511,M. Arnold,Maximilian Arnold,"CDM, CM",81,82,26500000.0,66000.0,27,184
331,207439,L. Paredes,Leandro Daniel Paredes,"CDM, CM",81,83,28000000.0,81000.0,27,180
332,208330,A. Januzaj,Adnan Januzaj,"RW, RM",81,81,28000000.0,45000.0,26,186
333,208448,E. Forsberg,Emil Peter Forsberg,"CAM, CF",81,81,25500000.0,87000.0,29,177
334,208596,A. Belotti,Andrea Belotti,ST,81,82,30000000.0,61000.0,27,181
335,208618,Lucas Vázquez,Lucas Vázquez Iglesias,"RW, RB, RM",81,81,25000000.0,170000.0,30,173
336,209297,Fred,Frederico Rodrigues de Paula Santos,"CDM, CM",81,81,22500000.0,120000.0,28,169
337,210008,A. Rabiot,Adrien Rabiot,"CM, CDM",81,82,30000000.0,87000.0,26,192
338,210385,Rui Silva,Rui Tiago Dantas da Silva,GK,81,84,25500000.0,24000.0,27,191
339,210406,P. Zieliński,Piotr Sebastian Zieliński,"CM, CAM",81,82,29500000.0,74000.0,27,180
340,210411,Otávio,Otávio Edmilson da Silva Monteiro,"LM, RM, CM",81,82,30500000.0,19000.0,26,172
341,210463,D. Machís,Darwin Daniel Machís Marcano,"LM, RM, ST",81,81,26000000.0,34000.0,28,174
342,211300,A. Martial,Anthony Martial,"ST, LM",81,84,34500000.0,130000.0,25,184
343,211990,O. Vlachodimos,Odisseas Vlachodimos,GK,81,83,23500000.0,14000.0,27,191
344,212194,J. Brandt,Julian Brandt,"CAM, CM, CF",81,85,36000000.0,64000.0,25,185
345,214979,J. Musso,Juan Agustín Musso,GK,81,83,23500000.0,44000.0,27,191
346,215330,J. Correa,Carlos Joaquín Correa,"CF, ST, CAM",81,82,31000000.0,76000.0,26,189
347,216201,Iñaki Williams,Iñaki Williams Arthuer,"ST, RW",81,82,30000000.0,39000.0,27,186
348,216409,M. Politano,Matteo Politano,"RM, RW",81,81,27500000.0,74000.0,27,171
349,216475,Morales,José Luis Morales Nogales,"ST, LM",81,81,16500000.0,41000.0,33,180
350,217940,D. Djené,Djené Dakonam Ortega,CB,81,82,24000000.0,36000.0,29,178
351,220093,H. Hateboer,Hans Hateboer,"RWB, RB, RM",81,81,25000000.0,55000.0,27,185
352,220407,M. Dúbravka,Martin Dúbravka,GK,81,81,13000000.0,40000.0,32,190
353,221363,D. van de Beek,Donny van de Beek,"CM, CAM, CDM",81,86,38500000.0,110000.0,24,184
354,221479,D. Calvert-Lewin,Dominic Calvert-Lewin,ST,81,85,37500000.0,90000.0,24,187
355,221992,H. Lozano,Hirving Rodrigo Lozano Bahena,"RW, LW",81,82,31000000.0,77000.0,25,175
356,223952,David Soria,David Soria Solís,GK,81,82,20500000.0,30000.0,28,192
357,224081,K. Phillips,Kalvin Phillips,"CDM, CM, CB",81,85,32500000.0,82000.0,25,178
358,224411,Gonçalo Guedes,Gonçalo Manuel Ganchinho Guedes,"LM, ST, CF",81,86,39000000.0,39000.0,24,179
359,225375,K. Laimer,Konrad Laimer,"CDM, CM, RB",81,85,33500000.0,65000.0,24,180
360,226110,N. Pépé,Nicolas Pépé,"RM, RW",81,82,30500000.0,95000.0,26,183
361,226166,N. Mukiele,Nordi Mukiele Mulere,"RWB, CB, RM",81,85,34500000.0,65000.0,23,187
362,226226,G. Lo Celso,Giovani Lo Celso,"CM, CAM",81,85,35500000.0,95000.0,25,177
363,227127,Álex Remiro,Alejandro Remiro Gargallo,GK,81,84,26000000.0,31000.0,26,191
364,227950,Yeray,Yeray Álvarez López,CB,81,83,28000000.0,33000.0,26,182
365,228251,L. Pellegrini,Lorenzo Pellegrini,"CAM, CM, CDM",81,86,38000000.0,61000.0,25,186
366,230225,Juiano Mestres,Juan Everton Mestres de Mesquita,"CB, CDM",81,81,25000000.0,41000.0,25,181
367,230256,Adryan Zonta,Adryan Juliano Zonta Torres,"LWB, LB",81,81,22500000.0,24000.0,29,172
368,230258,Rosberto Dourado,Rosberto J. Dourado Santos,"CDM, CM, CAM",81,81,27000000.0,26000.0,21,175
369,230294,Louri Beretta,Lourival Adnan Beretta Barbosa,"ST, CF",81,81,25500000.0,28000.0,29,188
370,230347,Welington Dano,Welington Kauê Dano Nascimento,"LB, LM",81,81,27500000.0,31000.0,21,178
371,230430,Oswaldinato,Marvin Oswaldo Rangel Azevedo,ST,81,81,25500000.0,56000.0,29,184
372,231969,R. Malinovskyi,Ruslan Malinovskyi,"CF, CM",81,81,26500000.0,68000.0,28,181
373,232411,C. Nkunku,Christopher Nkunku,"CAM, CM, CF",81,86,39000000.0,72000.0,23,179
374,233927,Lucas Paquetá,Lucas Tolentino Coelho de Lima,"CM, CAM",81,86,38500000.0,65000.0,23,180
375,234153,Carlos Soler,Carlos Soler Barragán,"CM, RM, LM",81,88,51500000.0,39000.0,24,180
376,234742,H. Barnes,Harvey Lewis Barnes,"LM, LW",81,84,35000000.0,95000.0,23,180
377,234906,H. Aouar,Houssem Aouar,"CM, CAM",81,86,38500000.0,65000.0,23,175
378,235374,M. Lazzari,Manuel Lazzari,RWB,81,81,25000000.0,64000.0,27,174
379,238074,R. James,Reece James,"RWB, RB",81,86,37000000.0,76000.0,21,178
380,239231,Cucurella,Marc Cucurella Saseta,"LM, LB",81,87,41500000.0,63000.0,22,172
381,240950,Pedro Gonçalves,Pedro António Pereira Gonçalves,"RW, CM",81,88,51500000.0,19000.0,23,173
382,241852,M. Diaby,Moussa Diaby,"LW, RW",81,88,52500000.0,52000.0,21,170
383,245279,Reguilón,Sergio Reguilón Rodríguez,LB,81,84,32500000.0,79000.0,24,178
384,247263,E. Tapsoba,Edmond Fayçal Tapsoba,CB,81,88,48500000.0,49000.0,22,194
385,247394,D. Kulusevski,Dejan Kulusevski,"RW, CF",81,89,58000000.0,72000.0,21,186
386,251573,Renan Lodi,Renan Augusto Lodi dos Santos,LB,81,86,36500000.0,49000.0,23,173
387,251854,Pedri,Pedro González López,CM,81,91,54000000.0,51000.0,18,174
388,1179,G. Buffon,Gianluigi Buffon,GK,80,80,2300000.0,18000.0,43,192
389,140233,G. Ochoa,Francisco Guillermo Ochoa Magaña,GK,80,80,2300000.0,27000.0,35,190
390,148119,I. Akinfeev,Igor Akinfeev,GK,80,80,2300000.0,26000.0,35,186
391,162347,João Moutinho,João Filipe Iria Santos Moutinho,CM,80,80,9500000.0,88000.0,34,170
392,169588,J. Evans,Jonathan Grant Evans,CB,80,80,10000000.0,95000.0,33,188
393,171579,Raúl García,Raúl García Escudero,"ST, CAM",80,80,10500000.0,36000.0,34,184
394,171877,M. Hamšík,Marek Hamšík,"CM, CDM, CAM",80,80,13000000.0,35000.0,33,183
395,172522,D. Wass,Daniel Wass,"RB, RM, CM",80,80,14500000.0,38000.0,32,181
396,173426,S. Mignolet,Simon Luc Hildebert Mignolet,GK,80,80,7000000.0,24000.0,33,193
397,176676,Marcelo,Marcelo Vieira da Silva Júnior,LB,80,80,11000000.0,135000.0,33,174
398,177388,D. Payet,Dimitri Payet,"LW, CAM",80,80,10000000.0,51000.0,34,175
399,177509,M. Benatia,Medhi Amine El Mouttaqi Benatia,CB,80,80,7000000.0,19000.0,34,189
400,177604,Nacho Monreal,Ignacio Monreal Eraso,LB,80,80,6500000.0,26000.0,35,180
401,178518,R. Nainggolan,Radja Nainggolan,"CAM, CM, CF",80,80,13000000.0,29000.0,33,176
402,182493,D. Godín,Diego Roberto Godín Leal,CB,80,80,5500000.0,27000.0,35,187
403,182494,F. Muslera,Néstor Fernando Muslera Micol,GK,80,80,2300000.0,32000.0,35,190
404,183855,A. Ogbonna,Angelo Obinze Ogbonna,CB,80,80,10000000.0,70000.0,33,191
405,184941,A. Sánchez,Alexis Alejandro Sánchez Sánchez,"CF, ST",80,80,17000000.0,105000.0,32,168
406,185020,José Callejón,José María Callejón Bueno,"RM, RW",80,80,10000000.0,61000.0,34,178
407,186561,A. Ramsey,Aaron Ramsey,"CM, CAM, LM",80,80,20000000.0,81000.0,30,183
408,187598,Rafael Tolói,Rafael Tolói,CB,80,80,17500000.0,51000.0,30,185
409,189117,R. Bürki,Roman Bürki,GK,80,80,14000000.0,46000.0,30,187
410,189271,F. Coquelin,Francis Coquelin,"CM, CDM, RM",80,80,20000000.0,39000.0,30,176
411,189690,Guaita,Vicente Guaita Panadero,GK,80,80,3600000.0,48000.0,34,190
412,190972,E. Salvio,Eduardo Antonio Salvio,"RM, RW",80,80,20500000.0,23000.0,30,173
413,193061,R. Pereyra,Roberto Maximiliano Pereyra,"CM, LM, CF",80,80,20000000.0,23000.0,30,182
414,196432,E. Pérez,Enzo Nicolás Pérez,"CDM, CM",80,80,6000000.0,15000.0,35,178
415,197225,N. Lodeiro,Marcelo Nicolás Lodeiro Benítez,CAM,80,80,16500000.0,12000.0,32,170
416,197242,G. Krychowiak,Grzegorz Krychowiak,"CDM, CM",80,80,,,31,187
417,198009,M. Perin,Mattia Perin,GK,80,82,18000000.0,64000.0,28,188
418,198031,Sérgio Oliveira,Sérgio Miguel Relvas de Oliveira,CM,80,80,20500000.0,19000.0,29,181
419,198141,Bartra,Marc Bartra Aregall,"CB, CDM",80,80,17500000.0,28000.0,30,184
420,198950,Pablo Sarabia,Pablo Sarabia García,"RW, CAM",80,80,20500000.0,95000.0,29,174
421,198951,C. Bakambu,Cédric Bakambu,ST,80,80,20500000.0,30000.0,30,182
422,199042,C. Aránguiz,Charles Mariano Aránguiz Sandoval,"CDM, CM",80,80,14000000.0,53000.0,32,171
423,199254,João Pedro,João Pedro Geraldino dos Santos Galvão,"CF, ST, CAM",80,80,21000000.0,46000.0,29,184
424,201119,Ismaily,Ismaily Gonçalves dos Santos,LB,80,80,15500000.0,1000.0,31,177
425,201143,A. Mandi,Aïssa Mandi,CB,80,81,19500000.0,37000.0,29,184
426,201400,Rafinha,Rafael Alcântara do Nascimento,"CM, CAM",80,80,21000000.0,86000.0,28,174
427,201922,M. Hinteregger,Martin Hinteregger,CB,80,80,18000000.0,34000.0,28,184
428,202024,R. Freuler,Remo Marco Freuler,CM,80,80,20500000.0,58000.0,29,180
429,202166,J. Draxler,Julian Draxler,"CAM, LW, CM",80,81,24500000.0,83000.0,27,187
430,202325,D. Demme,Diego Demme,"CDM, CM",80,80,18000000.0,66000.0,29,172
431,203890,Š. Vrsaljko,Šime Vrsaljko,"RB, RM",80,80,18500000.0,56000.0,29,181
432,203895,Pozuelo,Alejandro Pozuelo Melero,"CAM, ST",80,80,20500000.0,13000.0,29,170
433,203980,K. Fortounis,Konstantinos Fortounis,"CAM, LW, RW",80,80,21000000.0,2000.0,28,183
434,204399,E. Zahavi,Eran Zahavi,ST,80,80,13500000.0,26000.0,33,182
435,204970,F. Thauvin,Florian Tristan Mariano Thauvin,"RW, RM",80,80,21000000.0,64000.0,28,179
436,205600,S. Umtiti,Samuel Yves Umtiti,CB,80,80,19500000.0,125000.0,27,182
437,205686,T. Savanier,Téji Tedy Savanier,"CM, CAM",80,80,20500000.0,35000.0,29,172
438,205693,S. Haller,Sébastien Haller,ST,80,81,24500000.0,23000.0,27,190
439,205705,Z. Feddal,Zouhair Feddal Agharbi,CB,80,80,14500000.0,17000.0,31,192
440,205849,E. Andrada,Esteban Maximiliano Andrada,GK,80,81,16000000.0,43000.0,30,194
441,207599,M. Keane,Michael Keane,CB,80,81,20000000.0,84000.0,28,191
442,207732,Roger,Roger Martí Salvador,ST,80,80,20500000.0,38000.0,30,179
443,207877,J. Martínez,Josef Alexander Martínez Mencia,ST,80,80,21500000.0,14000.0,28,170
444,208808,Q. Promes,Quincy Anton Promes,"CAM, LW",80,80,20500000.0,68000.0,29,174
445,209519,G. Laborde,Gaëtan Laborde,"ST, RM",80,81,24500000.0,59000.0,27,181
446,209960,Pacheco,Fernando Pacheco Flores,GK,80,82,17500000.0,25000.0,29,186
447,210455,Jonny,Jonathan Castro Otto,"LWB, RWB",80,81,22000000.0,81000.0,27,170
448,211117,D. Alli,Bamidele Alli,"CAM, CM",80,82,26500000.0,90000.0,25,188
449,212151,T. Strakosha,Thomas Strakosha,GK,80,83,21000000.0,48000.0,26,193
450,212187,P. Max,Philipp Martin Max,LB,80,81,22000000.0,22000.0,27,177
451,212814,João Mário,João Mário Naval da Costa Eduardo,"CM, CAM",80,80,21000000.0,19000.0,28,179
452,213661,A. Christensen,Andreas Bødtker Christensen,CB,80,85,28000000.0,95000.0,25,187
453,214584,F. Armani,Franco Armani,GK,80,80,3600000.0,17000.0,34,189
454,215223,W. Benítez,Walter Daniel Benítez,GK,80,82,18000000.0,32000.0,28,191
455,215316,G. Rulli,Gerónimo Rulli,GK,80,80,14500000.0,31000.0,29,189
456,216189,Capa,Ander Capa Rodríguez,RB,80,80,18500000.0,32000.0,29,175
457,217870,G. Di Lorenzo,Giovanni Di Lorenzo,RB,80,80,20500000.0,63000.0,27,183
458,219683,C. Tolisso,Corentin Tolisso,"CM, CDM",80,81,24500000.0,78000.0,26,181
459,219953,Embarba,Adrián Embarba Blázquez,"RM, LM, ST",80,80,20500000.0,26000.0,29,173
460,220182,J. Denayer,Jason Denayer,CB,80,83,24500000.0,64000.0,26,184
461,220971,N. Keïta,Naby Keïta,CM,80,83,27500000.0,110000.0,26,172
462,221087,Pau López,Pau López Sabata,GK,80,80,16500000.0,44000.0,26,189
463,221660,V. Lindelöf,Victor Jörgen Nilsson Lindelöf,CB,80,82,23000000.0,105000.0,26,187
464,222331,L. Klostermann,Lukas Manuel Klostermann,"CB, RB, RWB",80,84,26500000.0,67000.0,25,187
465,222716,Everton,Éverton Sousa Soares,"LM, CAM",80,83,28000000.0,17000.0,25,174
466,223724,S. Lainer,Stefan Lainer,RB,80,80,19000000.0,34000.0,28,175
467,223816,J. Rodríguez,Jonathan Javier Rodríguez Portillo,"ST, LW",80,80,23000000.0,79000.0,27,177
468,223959,L. Torreira,Lucas Torreira Di Pascua,"CDM, CM",80,84,26500000.0,77000.0,25,166
469,224179,Borja Iglesias,Borja Iglesias Quintas,ST,80,80,21500000.0,34000.0,28,187
470,224309,Joan Jordán,Joan Jordán Moreno,"CM, CDM",80,81,24500000.0,33000.0,26,183
471,225085,J. Bamba,Jonathan Bamba,LM,80,83,28000000.0,42000.0,25,175
472,225201,Álex Berenguer,Alejandro Berenguer Remiro,"RM, LM",80,81,25000000.0,32000.0,25,175
473,225953,S. Bergwijn,Steven Charles Bergwijn,"LM, LW, RM",80,84,30000000.0,82000.0,23,178
474,226491,K. Tierney,Kieran Tierney,"LB, CB, LWB",80,86,31000000.0,69000.0,24,178
475,226754,I. Bennacer,Ismaël Bennacer,"CM, CDM",80,84,30000000.0,41000.0,23,175
476,227290,M. Dmitrović,Marko Dmitrović,GK,80,81,16000000.0,26000.0,29,194
477,227813,O. Zinchenko,Oleksandr Zinchenko,"LB, CDM",80,85,29500000.0,95000.0,24,175
478,227928,Nélson Semedo,Nélson Cabral Semedo,"RWB, RB",80,81,22000000.0,81000.0,27,177
479,229237,M. Akanji,Manuel Obafemi Akanji,CB,80,83,25000000.0,54000.0,25,187
480,229261,D. Zakaria,Denis Lemi Zakaria Lako Lado,"CDM, CB",80,86,30500000.0,28000.0,24,191
481,229582,G. Mancini,Gianluca Mancini,"CB, CDM",80,84,26500000.0,52000.0,25,190
482,229857,S. Sensi,Stefano Sensi,"CM, CDM",80,83,27500000.0,95000.0,25,168
483,229927,Gerson,Gerson Santos da Silva,CM,80,84,30000000.0,41000.0,24,184
484,230201,Maikel Catarino,Maikel Renan Catarino Fagundes,"RB, RM",80,80,21000000.0,33000.0,25,177
485,230204,Héniton Pires,Héniton Enaldo Pires Tramontino,GK,80,80,17000000.0,33000.0,25,182
486,230271,Laure Santeiro,Laureano Thomas Santeiro Marre,"CAM, LM, LW",80,80,25000000.0,23000.0,21,171
487,230313,Tony Abranjes,Tony Josimar Abranjes Meneses,CB,80,80,10000000.0,32000.0,33,179
488,230767,Renato Sanches,Renato Júnior Luz Sanches,"CM, RM",80,86,33000000.0,38000.0,23,176
489,231447,D. Malen,Donyell Malen,ST,80,85,33000000.0,59000.0,22,179
490,232119,Ç. Söyüncü,Çağlar Söyüncü,CB,80,83,25000000.0,88000.0,25,185
491,232293,V. Osimhen,Victor James Osimhen,ST,80,87,43000000.0,66000.0,22,185
492,233195,X. Schlager,Xaver Schlager,"CDM, CM",80,84,27500000.0,53000.0,23,174
493,233306,D. Henderson,Dean Henderson,GK,80,87,36000000.0,70000.0,24,188
494,236401,N. Mazraoui,Noussair Mazraoui,RB,80,85,29500000.0,17000.0,23,183
495,236583,J. Pavlenka,Jiří Pavlenka,GK,80,82,17500000.0,14000.0,29,196
496,236987,B. Kamara,Boubacar Bernard Kamara,"CDM, CB",80,86,31000000.0,30000.0,21,184
497,237238,S. McTominay,Scott McTominay,"CDM, CM",80,84,27500000.0,90000.0,24,193
498,237383,A. Bastoni,Alessandro Bastoni,CB,80,89,44500000.0,77000.0,22,190
499,238794,Vinícius Jr.,Vinícius José Paixão de Oliveira Júnior,LW,80,90,46500000.0,120000.0,20,176
500,239207,M. Gómez,Maximiliano Gómez González,ST,80,85,32000000.0,40000.0,24,186
501,240709,R. Baku,Ridle Bote Baku,"RM, RB, CM",80,85,32000000.0,59000.0,23,176
502,240900,Unai Núñez,Unai Núñez Gestoso,CB,80,84,27000000.0,26000.0,24,186
503,241084,L. Díaz,Luis Fernando Díaz Marulanda,LM,80,86,33500000.0,16000.0,24,180
504,241095,N. Vlašić,Nikola Vlašić,CAM,80,86,33500000.0,66000.0,23,178
505,243576,Pedro Porro,Pedro Antonio Porro Sauceda,"RWB, RM",80,87,40500000.0,80000.0,21,176
506,244369,V. Tsygankov,Viktor Tsygankov,RM,80,86,33500000.0,1000.0,23,178
507,244470,V. Coufal,Vladimír Coufal,"RB, RWB",80,80,19000000.0,73000.0,28,175
508,246669,B. Saka,Bukayo Saka,"RM, LM, LB",80,88,45500000.0,50000.0,19,178
509,41,Iniesta,Andrés Iniesta Luján,"CM, CAM",79,79,5500000.0,10000.0,37,171
510,138412,J. Milner,James Philip Milner,"CM, LB, RB",79,79,7000000.0,76000.0,35,175
511,156616,F. Ribéry,Franck Bilal Ribéry,"CF, LW",79,79,6000000.0,41000.0,38,170
512,158121,B. Costil,Benoît Costil,GK,79,79,5500000.0,24000.0,33,187
513,159145,B. Gomis,Bafétimbi Fredius Gomis,ST,79,79,7500000.0,38000.0,35,186
514,162240,M. Dembélé,Mousa Sidi Yaya Dembélé,"CM, CAM, CDM",79,79,11000000.0,21000.0,33,185
515,170890,B. Matuidi,Blaise Matuidi,"CDM, CM",79,79,6000000.0,11000.0,34,180
516,173221,A. Candreva,Antonio Candreva,"RM, RWB",79,79,8000000.0,25000.0,34,180
517,176550,D. Ospina,David Ospina Ramírez,GK,79,79,8500000.0,48000.0,32,183
518,176635,M. Özil,Mesut Özil,"CAM, RW",79,79,14000000.0,55000.0,32,180
519,176919,N. Guzmán,Nahuel Ignacio Guzmán,GK,79,79,1900000.0,26000.0,35,193
520,178509,O. Giroud,Olivier Giroud,ST,79,79,8500000.0,48000.0,34,193
521,184484,G. Sigurðsson,Gylfi Þór Sigurðsson,"CAM, CM",79,79,14500000.0,83000.0,31,186
522,186682,Montoro,Ángel Montoro Sánchez,"CDM, CM, CAM",79,79,8500000.0,26000.0,33,181
523,187052,Y. M'Vila,Yann Gérard M'Vila,"CDM, CM, CB",79,79,12500000.0,2000.0,31,182
524,188041,Rafael Carioca,Rafael de Souza Pereira,"CDM, CM",79,79,11500000.0,49000.0,32,181
525,188042,M. Suárez,Matías Ezequiel Suárez,"ST, LW",79,79,11000000.0,24000.0,33,183
526,189560,Iborra,Vicente Iborra de la Fuente,"CDM, CM",79,79,8500000.0,34000.0,33,190
527,189615,A. Cresswell,Aaron Cresswell,"LB, CB",79,79,12500000.0,66000.0,31,175
528,189682,B. Mee,Ben Mee,CB,79,79,12000000.0,39000.0,31,180
529,189805,L. de Jong,Luuk de Jong,ST,79,79,17000000.0,34000.0,30,188
530,190584,Illarramendi,Asier Illarramendi Andonegi,"CDM, CM",79,79,12500000.0,34000.0,31,179
531,190717,M. Antonio,Michail Antonio,"ST, RM",79,79,15000000.0,79000.0,31,178
532,190745,M. Silvestri,Marco Silvestri,GK,79,79,11500000.0,16000.0,30,191
533,190813,S. El Shaarawy,Stephan El Shaarawy,"LW, LM",79,79,17500000.0,64000.0,28,178
534,191202,N. Matić,Nemanja Matić,CDM,79,79,11500000.0,100000.0,32,194
535,191740,Ander Herrera,Ander Herrera Agüera,"CM, CDM",79,79,14500000.0,78000.0,31,182
536,192064,Gao Late,高拉特,"ST, RW, CAM",79,79,17000000.0,32000.0,30,185
537,192123,C. Wood,Christopher Grant Wood,ST,79,79,17500000.0,48000.0,29,191
538,192598,Ai Kesen,艾克森,ST,79,79,15000000.0,32000.0,31,180
539,192638,Marcos Alonso,Marcos Alonso Mendoza,"LWB, LB",79,79,15000000.0,95000.0,30,188
540,192789,Mario Gaspar,Mario Gaspar Pérez Martínez,RB,79,79,15000000.0,34000.0,30,180
541,192906,L. Rodríguez,Luis Miguel Rodríguez,"ST, CF",79,79,6000000.0,18000.0,36,168
542,193198,N. Gudelj,Nemanja Gudelj,"CDM, CM, CB",79,79,15000000.0,30000.0,29,187
